dataset,seed,group,n_users,average_history_length,average_interest_diversity,gain_pct_Recall@10,gain_pct_NDCG@10,gain_pct_MRR@10,gain_pct_Recall@20,gain_pct_NDCG@20,gain_pct_MRR@20
clothing,2022,1,149,1.0,,0.0,18.9358482980669,30.244722585466086,-14.285714285714294,9.381551618711326,26.151462381220078
clothing,2022,2-3,1517,2.3269611074489123,0.5775646072816676,-7.758620689655168,2.8477148485717807,9.29226596238268,-5.031446540880505,2.9207113343558664,9.107846934909483
clothing,2022,4-5,281,4.3736654804270465,0.5895858407020569,29.999999999999975,23.746278107076048,19.216526992788907,9.677419354838703,13.283818958799127,15.076818605783405
clothing,2022,>=6,148,7.547297297297297,0.5897482301335077,0.0,11.012006826900128,17.967332123411996,0.0,8.99144449341581,17.486866346471
clothing,2023,1,149,1.0,,0.0,12.27385990121703,19.061632893298587,-21.428571428571427,-1.0230641186319098,12.728246473623674
clothing,2023,2-3,1517,2.3269611074489123,0.5775646072816676,-5.309734513274333,0.7460235885598218,4.215151875616648,-5.063291139240508,0.03628565001132333,3.7895190924884887
clothing,2023,4-5,281,4.3736654804270465,0.5895858407020569,7.9999999999999885,6.368815002179023,6.338646918538976,9.375000000000007,7.5181677162850935,6.954533542200391
clothing,2023,>=6,148,7.547297297297297,0.5897482301335077,-24.999999999999996,-8.825505868045006,3.0679156908665037,-31.25,-15.934062175624499,0.13830172671725477
clothing,2024,1,149,1.0,,10.000000000000005,26.08067945370649,34.625597450876256,-21.428571428571427,6.432560219676649,25.713522773774265
clothing,2024,2-3,1517,2.3269611074489123,0.5775646072816676,-4.347826086956525,1.468049752715048,4.602060726388955,0.0,2.7497913551540107,4.872977778410998
clothing,2024,4-5,281,4.3736654804270465,0.5895858407020569,14.999999999999988,10.261413633829559,8.363059849385634,-6.4516129032258105,0.2886237141105193,4.877400553949425
clothing,2024,>=6,148,7.547297297297297,0.5897482301335077,-12.499999999999998,-3.6044031947413595,0.8918740365558258,-12.499999999999998,-6.1582702693188,-0.615896937732811
clothing,2025,1,149,1.0,,0.0,13.618167436587983,21.357602070635345,-14.285714285714294,4.786992054989825,17.6362031613576
clothing,2025,2-3,1517,2.3269611074489123,0.5775646072816676,-3.603603603603595,2.8627642244958564,6.297191396865368,-6.875000000000001,0.12749343743279823,4.981836485482346
clothing,2025,4-5,281,4.3736654804270465,0.5895858407020569,19.999999999999993,6.109872184113182,-2.575035532146152,0.0,-1.1348097858921906,-4.211996438323386
clothing,2025,>=6,148,7.547297297297297,0.5897482301335077,0.0,0.11117305504548217,0.6601005867560975,-17.647058823529413,-10.38375772559794,-3.5686186801991813
clothing,2026,1,149,1.0,,-16.66666666666666,5.950967237955712,19.45770804911323,-14.285714285714294,5.635935426768309,19.051920095139163
clothing,2026,2-3,1517,2.3269611074489123,0.5775646072816676,0.8695652173912977,2.837864958706139,3.847898397338959,-2.5806451612903167,0.8447418445731043,3.0089006404226395
clothing,2026,4-5,281,4.3736654804270465,0.5895858407020569,0.0,-9.012950706736829,-13.567217410291883,-3.1249999999999902,-8.972002188477914,-13.072601830536115
clothing,2026,>=6,148,7.547297297297297,0.5897482301335077,-33.333333333333336,-19.660026401185053,-10.65362840967575,-7.692307692307692,-8.456333963894798,-7.15147165371679
clothing,2027,1,149,1.0,,0.0,-1.0290169933074502,-3.546609154085793,-25.0,-13.935193761622434,-8.280851063829779
clothing,2027,2-3,1517,2.3269611074489123,0.5775646072816676,-0.8928571428571548,3.899704910106971,6.394421598426598,5.442176870748302,6.1025041339466455,6.891245845980563
clothing,2027,4-5,281,4.3736654804270465,0.5895858407020569,9.999999999999986,3.9457289669682307,0.9281324470086464,22.222222222222225,9.821816025628616,2.639914926860511
clothing,2027,>=6,148,7.547297297297297,0.5897482301335077,-33.333333333333336,-12.353126974836119,3.961456102783712,0.0,3.2009258692391933,9.186927470968685
clothing,2028,1,149,1.0,,0.0,28.86737746149427,46.36913767019669,-20.0,12.351319023052582,38.458345366570846
clothing,2028,2-3,1517,2.3269611074489123,0.5775646072816676,-2.5641025641025625,-0.8400289968241225,-0.44208664898319144,-1.999999999999999,-0.835350881130513,-0.5168881533034454
clothing,2028,4-5,281,4.3736654804270465,0.5895858407020569,-9.09090909090908,11.50768576638901,27.35021433555979,6.451612903225797,17.199904589919754,28.720026015095755
clothing,2028,>=6,148,7.547297297297297,0.5897482301335077,-50.0,-39.45657000773788,-33.20843854361816,-6.666666666666666,-17.88171745518473,-24.762231180105243
clothing,2029,1,149,1.0,,-9.090909090909095,16.910399453661135,33.18054494525084,-26.666666666666657,4.381382352385638,27.759737957829376
clothing,2029,2-3,1517,2.3269611074489123,0.5775646072816676,-6.722689075630255,0.501399464182597,4.523947638783084,2.614379084967314,4.265740020472855,5.76906799740517
clothing,2029,4-5,281,4.3736654804270465,0.5895858407020569,4.5454545454545485,5.061919535445471,6.225990817951825,6.060606060606065,6.652571924781633,7.465848407246122
clothing,2029,>=6,148,7.547297297297297,0.5897482301335077,0.0,20.966018473796534,40.42799305957199,-21.42857142857143,2.4264860239801296,30.19535652860422
